"App name","Date","Time","Duration"
"Screen on (unlocked)","3/27/24","9:28:59 AM","0:00:00"
"Screen on (locked)","3/27/24","9:28:56 AM","0:00:04"
"Screen off (locked)","3/27/24","9:28:23 AM","0:00:32"
"Screen on (locked)","3/27/24","9:28:13 AM","0:00:10"
"Screen off (locked)","3/27/24","9:26:33 AM","0:01:40"
"Honkai: Star Rail","3/27/24","9:24:25 AM","0:02:08"
"Screen on (unlocked)","3/27/24","9:24:25 AM","0:00:00"
"Screen on (locked)","3/27/24","9:24:21 AM","0:00:03"
"Screen off (locked)","3/27/24","9:24:15 AM","0:00:07"
"Screen on (locked)","3/27/24","9:23:52 AM","0:00:23"
"Screen off (locked)","3/27/24","9:20:34 AM","0:03:18"
"Screen on (locked)","3/27/24","9:20:23 AM","0:00:11"
"Screen off (locked)","3/27/24","9:20:10 AM","0:00:13"
"Honkai: Star Rail","3/27/24","9:13:16 AM","0:06:54"
"WhatsApp","3/27/24","9:11:33 AM","0:01:35"
"Screen on (unlocked)","3/27/24","9:11:24 AM","0:00:00"
"Screen off","3/27/24","9:11:23 AM","0:00:01"
"Screen off (locked)","3/27/24","9:08:51 AM","0:02:32"
"Truecaller","3/27/24","9:08:46 AM","0:00:01"
"Contacts","3/27/24","9:08:44 AM","0:00:01"
"Phone","3/27/24","9:08:34 AM","0:00:11"
"Screen on (unlocked)","3/27/24","9:08:34 AM","0:00:00"
"Screen off","3/27/24","9:08:29 AM","0:00:05"
"Phone","3/27/24","9:08:22 AM","0:00:07"
"Contacts","3/27/24","9:08:20 AM","0:00:02"
"Screen on (unlocked)","3/27/24","9:08:18 AM","0:00:00"
"Screen off","3/27/24","9:08:17 AM","0:00:01"
"Screen off (locked)","3/27/24","9:06:13 AM","0:02:04"
"Screen on (locked)","3/27/24","9:06:03 AM","0:00:10"
"Screen off (locked)","3/27/24","9:05:31 AM","0:00:32"
"GPay","3/27/24","9:04:46 AM","0:00:44"
"WhatsApp","3/27/24","9:04:35 AM","0:00:02"
"Truecaller","3/27/24","9:04:32 AM","0:00:03"
"Screen on (unlocked)","3/27/24","9:04:32 AM","0:00:00"
"Truecaller","3/27/24","9:04:28 AM","0:00:04"
"Phone","3/27/24","9:04:28 AM","0:00:01"
"Screen on (locked)","3/27/24","9:04:28 AM","0:00:00"
"Screen off (locked)","3/27/24","9:03:42 AM","0:00:46"
"Phone","3/27/24","9:03:33 AM","0:00:09"
"Screen on (locked)","3/27/24","9:03:33 AM","0:00:00"
"Screen off (locked)","3/27/24","9:02:43 AM","0:00:49"
"Screen on (locked)","3/27/24","9:02:33 AM","0:00:10"
"Screen off (locked)","3/27/24","9:02:29 AM","0:00:04"
"WhatsApp","3/27/24","9:02:13 AM","0:00:16"
"Screen on (unlocked)","3/27/24","9:02:13 AM","0:00:00"
"Screen on (locked)","3/27/24","9:02:07 AM","0:00:06"
"Screen off (locked)","3/27/24","9:01:04 AM","0:01:02"
"WhatsApp","3/27/24","9:00:44 AM","0:00:20"
"Screen on (unlocked)","3/27/24","9:00:40 AM","0:00:00"
"Screen on (locked)","3/27/24","9:00:36 AM","0:00:05"
"Screen off (locked)","3/27/24","8:58:43 AM","0:01:53"
"Screen on (locked)","3/27/24","8:58:32 AM","0:00:11"
"Screen off (locked)","3/27/24","8:54:18 AM","0:04:14"
"Honkai: Star Rail","3/27/24","8:44:25 AM","0:09:50"
"Screen on (unlocked)","3/27/24","8:44:13 AM","0:00:00"
"Screen on (locked)","3/27/24","8:44:13 AM","0:00:00"
"Screen off (locked)","3/27/24","8:43:50 AM","0:00:23"
"Genshin Impact","3/27/24","8:43:30 AM","0:00:16"
"WhatsApp","3/27/24","8:43:14 AM","0:00:16"
"Genshin Impact","3/27/24","8:29:45 AM","0:13:29"
"Clash of Clans","3/27/24","8:28:15 AM","0:01:26"
"Instagram","3/27/24","8:25:20 AM","0:02:48"
"Instagram","3/27/24","8:23:21 AM","0:01:57"
"WhatsApp","3/27/24","8:23:13 AM","0:00:08"
"Instagram","3/27/24","8:20:51 AM","0:02:22"
"Messages","3/27/24","8:20:48 AM","0:00:02"
"Truecaller","3/27/24","8:20:41 AM","0:00:04"
"Contacts","3/27/24","8:20:40 AM","0:00:01"
"Phone","3/27/24","8:20:39 AM","0:00:01"
"Screen on (unlocked)","3/27/24","8:20:39 AM","0:00:00"
"Screen off","3/27/24","8:19:47 AM","0:00:52"
"Phone","3/27/24","8:19:46 AM","0:00:01"
"Messages","3/27/24","8:19:36 AM","0:00:10"
"Screen on (unlocked)","3/27/24","8:19:36 AM","0:00:00"
"Screen off","3/27/24","8:19:34 AM","0:00:02"
"Phone","3/27/24","8:19:27 AM","0:00:07"
"Contacts","3/27/24","8:19:24 AM","0:00:03"
"Chess","3/27/24","8:18:05 AM","0:01:17"
"Screen on (unlocked)","3/27/24","8:18:01 AM","0:00:00"
"Screen on (locked)","3/27/24","8:18:00 AM","0:00:01"
"Screen off (locked)","3/27/24","8:11:21 AM","0:06:39"
"Screen on (locked)","3/27/24","8:11:10 AM","0:00:11"
"Screen off (locked)","3/27/24","8:10:35 AM","0:00:35"
"Screen on (locked)","3/27/24","8:10:25 AM","0:00:10"
"Screen off (locked)","3/27/24","7:59:17 AM","0:11:08"
"Screen on (locked)","3/27/24","7:59:03 AM","0:00:14"
"Screen off (locked)","3/27/24","7:58:01 AM","0:01:02"
"Gmail","3/27/24","7:57:05 AM","0:00:51"
"WhatsApp","3/27/24","7:54:21 AM","0:02:40"
"Instagram","3/27/24","7:54:19 AM","0:00:02"
"Screen on (unlocked)","3/27/24","7:54:18 AM","0:00:00"
"Screen off","3/27/24","7:54:18 AM","0:00:01"
"Screen off (locked)","3/27/24","7:53:32 AM","0:00:46"
"Screen on (locked)","3/27/24","7:53:08 AM","0:00:24"
"Screen off (locked)","3/27/24","7:51:18 AM","0:01:50"
"Instagram","3/27/24","7:43:58 AM","0:07:20"
"Honkai: Star Rail","3/27/24","7:42:18 AM","0:01:26"
"Honkai: Star Rail","3/27/24","7:41:11 AM","0:00:59"
"Google Play Store","3/27/24","7:40:56 AM","0:00:16"
"HoYoLAB","3/27/24","7:38:33 AM","0:02:22"
"Google Play Store","3/27/24","7:38:01 AM","0:00:28"
"Chess","3/27/24","7:36:28 AM","0:01:19"
"Screen on (unlocked)","3/27/24","7:36:04 AM","0:00:00"
"Screen off","3/27/24","7:36:03 AM","0:00:01"
"Screen off (locked)","3/27/24","7:34:56 AM","0:01:07"
"Screen on (locked)","3/27/24","7:34:50 AM","0:00:05"
"Screen off (locked)","3/27/24","6:43:45 AM","0:51:04"
"Screen on (locked)","3/27/24","6:43:36 AM","0:00:10"
"Screen off (locked)","3/27/24","5:14:39 AM","1:28:56"
"Screen on (locked)","3/27/24","5:14:27 AM","0:00:12"
"Screen off (locked)","3/27/24","2:24:24 AM","2:50:03"
"Screen on (locked)","3/27/24","2:24:14 AM","0:00:10"
"Screen off (locked)","3/27/24","2:16:11 AM","0:08:03"
"Screen on (locked)","3/27/24","2:16:01 AM","0:00:10"
"Screen off (locked)","3/27/24","2:10:50 AM","0:05:11"
"Screen on (locked)","3/27/24","2:10:40 AM","0:00:10"
"Screen off (locked)","3/27/24","2:10:38 AM","0:00:02"
"Screen on (locked)","3/27/24","2:10:27 AM","0:00:10"
"Screen off (locked)","3/27/24","2:10:26 AM","0:00:02"
"Screen on (locked)","3/27/24","2:10:15 AM","0:00:10"
"Screen off (locked)","3/27/24","2:09:38 AM","0:00:37"
"Screen on (locked)","3/27/24","2:09:27 AM","0:00:11"
"Screen off (locked)","3/27/24","2:09:16 AM","0:00:12"
"Screen on (locked)","3/27/24","2:08:54 AM","0:00:22"
"Screen off (locked)","3/27/24","2:08:33 AM","0:00:21"
"Screen on (locked)","3/27/24","2:08:22 AM","0:00:11"
"Screen off (locked)","3/27/24","2:07:52 AM","0:00:30"
"Screen on (locked)","3/27/24","2:07:41 AM","0:00:10"
"Screen off (locked)","3/27/24","2:07:14 AM","0:00:28"
"Screen on (locked)","3/27/24","2:07:03 AM","0:00:10"
"Screen off (locked)","3/27/24","2:05:47 AM","0:01:16"
"Screen on (locked)","3/27/24","2:05:36 AM","0:00:11"
"Screen off (locked)","3/27/24","2:05:15 AM","0:00:21"
"Screen on (locked)","3/27/24","2:05:04 AM","0:00:10"
"Screen off (locked)","3/27/24","2:02:58 AM","0:02:06"
"Screen on (locked)","3/27/24","2:02:48 AM","0:00:11"
"Screen off (locked)","3/27/24","2:02:20 AM","0:00:28"
"Screen on (locked)","3/27/24","2:02:09 AM","0:00:10"
"Screen off (locked)","3/27/24","2:01:58 AM","0:00:11"
"Screen on (locked)","3/27/24","2:01:48 AM","0:00:11"
"Screen off (locked)","3/27/24","2:01:46 AM","0:00:02"
"Screen on (locked)","3/27/24","2:01:35 AM","0:00:11"
"Screen off (locked)","3/27/24","2:01:26 AM","0:00:09"
"Screen on (locked)","3/27/24","2:01:16 AM","0:00:09"
"Screen off (locked)","3/27/24","1:54:24 AM","0:06:52"
"Screen on (locked)","3/27/24","1:54:14 AM","0:00:11"
"Screen off (locked)","3/27/24","1:52:18 AM","0:01:56"
"Screen on (locked)","3/27/24","1:52:07 AM","0:00:11"
"Screen off (locked)","3/27/24","1:52:00 AM","0:00:07"
"Screen on (locked)","3/27/24","1:51:49 AM","0:00:11"
"Screen off (locked)","3/27/24","1:50:56 AM","0:00:53"
"Screen on (locked)","3/27/24","1:50:46 AM","0:00:10"
"Screen off (locked)","3/27/24","1:50:42 AM","0:00:04"
"Screen on (locked)","3/27/24","1:50:31 AM","0:00:10"
"Screen off (locked)","3/27/24","1:33:48 AM","0:16:44"
"Screen on (locked)","3/27/24","1:33:38 AM","0:00:10"
"Screen off (locked)","3/27/24","1:24:47 AM","0:08:51"
"Screen on (locked)","3/27/24","1:24:37 AM","0:00:10"
"Screen off (locked)","3/27/24","1:05:25 AM","0:19:12"
"Screen on (locked)","3/27/24","1:05:18 AM","0:00:06"
"Screen off (locked)","3/27/24","1:05:05 AM","0:00:14"
"WhatsApp","3/27/24","1:04:55 AM","0:00:09"
"Screen on (unlocked)","3/27/24","1:04:55 AM","0:00:00"
"Screen on (locked)","3/27/24","1:04:47 AM","0:00:08"
"Screen off (locked)","3/27/24","1:02:59 AM","0:01:48"
"WhatsApp","3/27/24","1:02:34 AM","0:00:25"
"Screen on (unlocked)","3/27/24","1:02:34 AM","0:00:00"
"Screen on (locked)","3/27/24","1:02:28 AM","0:00:06"
"Screen off (locked)","3/27/24","12:50:45 AM","0:11:43"
"Screen on (locked)","3/27/24","12:50:35 AM","0:00:10"
"Screen off (locked)","3/27/24","12:47:38 AM","0:02:57"
"Screen on (locked)","3/27/24","12:47:27 AM","0:00:10"
"Screen off (locked)","3/27/24","12:47:11 AM","0:00:16"
"Screen on (locked)","3/27/24","12:47:01 AM","0:00:11"
"Screen off (locked)","3/27/24","12:46:55 AM","0:00:05"
"Screen on (locked)","3/27/24","12:46:45 AM","0:00:10"
"Screen off (locked)","3/27/24","12:44:05 AM","0:02:40"
"WhatsApp","3/27/24","12:43:56 AM","0:00:09"
"Screen on (unlocked)","3/27/24","12:43:55 AM","0:00:00"
"Screen on (locked)","3/27/24","12:43:53 AM","0:00:02"
"Screen off (locked)","3/27/24","12:43:07 AM","0:00:46"
"WhatsApp","3/27/24","12:42:19 AM","0:00:48"
"Screen on (unlocked)","3/27/24","12:42:17 AM","0:00:00"
"Screen on (locked)","3/27/24","12:42:16 AM","0:00:01"
"Screen off (locked)","3/27/24","12:42:06 AM","0:00:10"
"Screen on (locked)","3/27/24","12:41:53 AM","0:00:13"
"Screen off (locked)","3/27/24","12:27:40 AM","0:14:12"
"Screen on (locked)","3/27/24","12:27:30 AM","0:00:11"
"Screen off (locked)","3/27/24","12:26:48 AM","0:00:42"
"Screen on (locked)","3/27/24","12:26:37 AM","0:00:11"
"Screen off (locked)","3/27/24","12:26:23 AM","0:00:15"
"Screen on (locked)","3/27/24","12:26:12 AM","0:00:10"
"Screen off (locked)","3/27/24","12:26:00 AM","0:00:13"
"Screen on (locked)","3/27/24","12:25:49 AM","0:00:10"
"Screen off (locked)","3/27/24","12:25:46 AM","0:00:03"
"Screen on (locked)","3/27/24","12:25:36 AM","0:00:11"
"Screen off (locked)","3/27/24","12:25:32 AM","0:00:04"
"Screen on (locked)","3/27/24","12:25:21 AM","0:00:11"
"Screen off (locked)","3/27/24","12:25:09 AM","0:00:13"
"Screen on (locked)","3/27/24","12:24:58 AM","0:00:11"
"Screen off (locked)","3/27/24","12:24:57 AM","0:00:01"
"Screen on (locked)","3/27/24","12:24:54 AM","0:00:03"
"Screen off (locked)","3/27/24","12:24:52 AM","0:00:02"
"ReVanced Extended","3/27/24","12:06:27 AM","0:18:21"
"Instagram","3/27/24","12:00:00 AM","0:06:23"
"Instagram","3/26/24","11:44:18 PM","0:15:41"
"Chrome","3/26/24","11:34:47 PM","0:09:29"
"WhatsApp","3/26/24","11:33:57 PM","0:00:48"
"Instagram","3/26/24","11:33:14 PM","0:00:44"
"Contacts","3/26/24","11:33:04 PM","0:00:09"
"Instagram","3/26/24","11:32:56 PM","0:00:08"
"WhatsApp","3/26/24","11:32:45 PM","0:00:11"
"Instagram","3/26/24","11:32:16 PM","0:00:29"
"WhatsApp","3/26/24","11:32:13 PM","0:00:02"
"Instagram","3/26/24","11:30:13 PM","0:01:59"
"WhatsApp","3/26/24","11:30:03 PM","0:00:09"
"Instagram","3/26/24","11:29:56 PM","0:00:07"
"WhatsApp","3/26/24","11:29:32 PM","0:00:23"
"Instagram","3/26/24","11:29:30 PM","0:00:02"
"Gmail","3/26/24","11:29:10 PM","0:00:17"
"Gmail","3/26/24","11:28:55 PM","0:00:15"
"WhatsApp","3/26/24","11:28:25 PM","0:00:28"
"Genshin Impact","3/26/24","11:15:00 PM","0:13:22"
"Honkai: Star Rail","3/26/24","11:08:02 PM","0:06:52"
"Instagram","3/26/24","11:05:51 PM","0:02:06"
"Battlegrounds India","3/26/24","9:50:04 PM","1:15:41"
"Battlegrounds India","3/26/24","9:49:27 PM","0:00:10"
"Instagram","3/26/24","9:49:23 PM","0:00:02"
"Screen on (unlocked)","3/26/24","9:49:23 PM","0:00:00"
"Screen off","3/26/24","9:49:22 PM","0:00:01"
"Screen off (locked)","3/26/24","9:49:00 PM","0:00:22"
"Screen on (locked)","3/26/24","9:48:59 PM","0:00:01"
"Screen off (locked)","3/26/24","9:48:57 PM","0:00:01"
"Screen on (locked)","3/26/24","9:48:55 PM","0:00:02"
"Screen off (locked)","3/26/24","9:47:39 PM","0:01:17"
"Screen on (locked)","3/26/24","9:47:28 PM","0:00:10"
"Screen off (locked)","3/26/24","9:24:21 PM","0:23:07"
"Screen on (locked)","3/26/24","9:24:11 PM","0:00:10"
"Screen off (locked)","3/26/24","9:22:22 PM","0:01:49"
"Screen on (locked)","3/26/24","9:22:11 PM","0:00:11"
"Screen off (locked)","3/26/24","8:51:40 PM","0:30:30"
"Screen on (locked)","3/26/24","8:51:31 PM","0:00:10"
"Screen off (locked)","3/26/24","8:51:13 PM","0:00:18"
"Screen on (locked)","3/26/24","8:51:01 PM","0:00:12"
"Screen off (locked)","3/26/24","8:50:27 PM","0:00:35"
"Instagram","3/26/24","8:49:45 PM","0:00:41"
"Screen on (unlocked)","3/26/24","8:49:45 PM","0:00:00"
"Screen off","3/26/24","8:49:43 PM","0:00:02"
"Screen off (locked)","3/26/24","8:33:47 PM","0:15:57"
"GPay","3/26/24","8:32:44 PM","0:00:50"
"Screen on (unlocked)","3/26/24","8:32:24 PM","0:00:00"
"Screen off","3/26/24","8:32:23 PM","0:00:01"
"Screen off (locked)","3/26/24","8:24:07 PM","0:08:16"
"Instagram","3/26/24","8:20:36 PM","0:03:30"
"Screen on (unlocked)","3/26/24","8:20:36 PM","0:00:00"
"Screen off","3/26/24","8:20:35 PM","0:00:01"
"Screen off (locked)","3/26/24","8:17:25 PM","0:03:10"
"Instagram","3/26/24","8:10:25 PM","0:07:01"
"Instagram","3/26/24","8:01:17 PM","0:08:56"
"Battlegrounds India","3/26/24","6:51:17 PM","1:09:50"
"WhatsApp","3/26/24","6:51:05 PM","0:00:10"
"GPay","3/26/24","6:50:19 PM","0:00:45"
"Wallet","3/26/24","6:50:03 PM","0:00:09"
"Screen on (unlocked)","3/26/24","6:50:01 PM","0:00:00"
"Screen off","3/26/24","6:50:00 PM","0:00:01"
"Screen off (locked)","3/26/24","6:28:27 PM","0:21:33"
"Screen on (unlocked)","3/26/24","6:28:23 PM","0:00:00"
"Screen off","3/26/24","6:28:21 PM","0:00:02"
"Screen off (locked)","3/26/24","6:18:06 PM","0:10:15"
"Screen on (locked)","3/26/24","6:18:05 PM","0:00:02"
"Screen off (locked)","3/26/24","5:57:36 PM","0:20:28"
"Screen on (unlocked)","3/26/24","5:57:32 PM","0:00:00"
"Screen on (locked)","3/26/24","5:57:30 PM","0:00:02"
"Screen off (locked)","3/26/24","5:53:11 PM","0:04:18"
"WhatsApp","3/26/24","5:52:00 PM","0:01:10"
"Chess","3/26/24","5:51:19 PM","0:00:38"
"Instagram","3/26/24","5:48:30 PM","0:02:31"
"Screen on (unlocked)","3/26/24","5:48:26 PM","0:00:00"
"Screen off","3/26/24","5:48:25 PM","0:00:00"
"Screen off (locked)","3/26/24","5:47:18 PM","0:01:08"
"Instagram","3/26/24","5:40:13 PM","0:07:04"
"Instagram","3/26/24","5:39:58 PM","0:00:11"
"Screen on (unlocked)","3/26/24","5:39:58 PM","0:00:00"
"Screen off","3/26/24","5:39:57 PM","0:00:01"
"Screen off (locked)","3/26/24","5:30:21 PM","0:09:36"
"Screen on (locked)","3/26/24","5:30:10 PM","0:00:11"
"Screen off (locked)","3/26/24","5:29:05 PM","0:01:05"
"Screen on (locked)","3/26/24","5:28:55 PM","0:00:10"
"Screen off (locked)","3/26/24","5:27:57 PM","0:00:57"
"Screen on (locked)","3/26/24","5:27:47 PM","0:00:10"
"Screen off (locked)","3/26/24","5:24:52 PM","0:02:56"
"Screen on (locked)","3/26/24","5:24:41 PM","0:00:11"
"Screen off (locked)","3/26/24","5:24:13 PM","0:00:28"
"Screen on (locked)","3/26/24","5:24:02 PM","0:00:11"
"Screen off (locked)","3/26/24","5:23:04 PM","0:00:58"
"Screen on (locked)","3/26/24","5:22:54 PM","0:00:11"
"Screen off (locked)","3/26/24","5:22:41 PM","0:00:13"
"Screen on (locked)","3/26/24","5:22:31 PM","0:00:10"
"Screen off (locked)","3/26/24","5:17:28 PM","0:05:03"
"Clash of Clans","3/26/24","5:16:38 PM","0:00:35"
"Chrome","3/26/24","5:15:46 PM","0:00:47"
"WhatsApp","3/26/24","5:15:40 PM","0:00:03"
"Screen on (unlocked)","3/26/24","5:15:40 PM","0:00:00"
"Screen off","3/26/24","5:15:38 PM","0:00:02"
"Screen off (locked)","3/26/24","4:48:48 PM","0:26:50"
"Screen on (locked)","3/26/24","4:48:38 PM","0:00:10"
"Screen off (locked)","3/26/24","4:48:16 PM","0:00:22"
"Screen on (locked)","3/26/24","4:48:06 PM","0:00:10"
"Screen off (locked)","3/26/24","4:20:35 PM","0:27:30"
"Screen on (locked)","3/26/24","4:20:25 PM","0:00:10"
"Screen off (locked)","3/26/24","4:00:23 PM","0:20:02"
"Screen on (locked)","3/26/24","4:00:13 PM","0:00:10"
"Screen off (locked)","3/26/24","3:52:00 PM","0:08:14"
"Screen on (locked)","3/26/24","3:51:50 PM","0:00:10"
"Screen off (locked)","3/26/24","3:41:47 PM","0:10:03"
"Screen on (locked)","3/26/24","3:41:36 PM","0:00:11"
"Screen off (locked)","3/26/24","3:39:38 PM","0:01:58"
"Screen on (locked)","3/26/24","3:39:28 PM","0:00:11"
"Screen off (locked)","3/26/24","3:29:25 PM","0:10:03"
"WhatsApp","3/26/24","3:29:23 PM","0:00:01"
"Screen on (unlocked)","3/26/24","3:29:23 PM","0:00:00"
"Screen off","3/26/24","3:29:22 PM","0:00:01"
"Screen off (locked)","3/26/24","3:16:56 PM","0:12:26"
"Screen on (locked)","3/26/24","3:16:45 PM","0:00:11"
"Screen off (locked)","3/26/24","3:03:25 PM","0:13:20"
"WhatsApp","3/26/24","3:03:19 PM","0:00:06"
"Instagram","3/26/24","3:03:16 PM","0:00:03"
"Screen on (unlocked)","3/26/24","3:03:16 PM","0:00:00"
"Screen on (locked)","3/26/24","3:03:08 PM","0:00:07"
"Screen off (locked)","3/26/24","2:57:06 PM","0:06:02"
"Instagram","3/26/24","2:56:59 PM","0:00:07"
"Truecaller","3/26/24","2:56:57 PM","0:00:02"
"Instagram","3/26/24","2:56:54 PM","0:00:03"
"Truecaller","3/26/24","2:56:52 PM","0:00:02"
"Instagram","3/26/24","2:48:07 PM","0:08:45"
"WhatsApp","3/26/24","2:47:23 PM","0:00:44"
"Screen on (unlocked)","3/26/24","2:47:17 PM","0:00:00"
"Phone","3/26/24","2:45:57 PM","0:01:20"
"Screen on (locked)","3/26/24","2:45:57 PM","0:00:00"
"Screen off (locked)","3/26/24","2:45:21 PM","0:00:35"
"Phone","3/26/24","2:45:15 PM","0:00:06"
"Screen on (locked)","3/26/24","2:45:15 PM","0:00:00"
"Screen off (locked)","3/26/24","2:44:08 PM","0:01:08"
"WhatsApp","3/26/24","2:44:05 PM","0:00:02"
"Truecaller","3/26/24","2:44:01 PM","0:00:04"
"Screen on (unlocked)","3/26/24","2:44:01 PM","0:00:00"
"Truecaller","3/26/24","2:43:59 PM","0:00:02"
"Phone","3/26/24","2:43:57 PM","0:00:02"
"Screen on (locked)","3/26/24","2:43:57 PM","0:00:00"
"Screen off (locked)","3/26/24","2:43:20 PM","0:00:37"
"Phone","3/26/24","2:43:15 PM","0:00:06"
"Screen on (locked)","3/26/24","2:43:14 PM","0:00:01"
"Screen off (locked)","3/26/24","2:26:10 PM","0:17:04"
"Screen on (locked)","3/26/24","2:25:57 PM","0:00:13"
"Screen off (locked)","3/26/24","2:20:46 PM","0:05:11"
"WhatsApp","3/26/24","2:20:16 PM","0:00:30"
"Instagram","3/26/24","2:20:04 PM","0:00:12"
"Screen on (unlocked)","3/26/24","2:20:03 PM","0:00:01"
"Screen off","3/26/24","2:20:02 PM","0:00:02"
"Screen off (locked)","3/26/24","1:43:09 PM","0:36:52"
"Screen on (locked)","3/26/24","1:42:38 PM","0:00:31"
"Screen off (locked)","3/26/24","1:35:45 PM","0:06:53"
"Instagram","3/26/24","1:35:16 PM","0:00:29"
"Screen on (unlocked)","3/26/24","1:35:11 PM","0:00:00"
"Screen on (locked)","3/26/24","1:35:10 PM","0:00:01"
"Screen off (locked)","3/26/24","1:30:13 PM","0:04:58"
"Wallet","3/26/24","1:30:04 PM","0:00:07"
"GPay","3/26/24","1:29:20 PM","0:00:43"
"Screen on (unlocked)","3/26/24","1:28:58 PM","0:00:00"
"Screen off","3/26/24","1:28:57 PM","0:00:01"
"Screen off (locked)","3/26/24","1:22:53 PM","0:06:03"
"Instagram","3/26/24","1:21:27 PM","0:01:26"
"Screen on (unlocked)","3/26/24","1:21:19 PM","0:00:00"
"Screen on (locked)","3/26/24","1:21:15 PM","0:00:03"
"Screen off (locked)","3/26/24","1:20:27 PM","0:00:48"
"Screen on (locked)","3/26/24","1:20:17 PM","0:00:10"
"Screen off (locked)","3/26/24","1:19:52 PM","0:00:25"
"Screen on (locked)","3/26/24","1:19:42 PM","0:00:10"
"Screen off (locked)","3/26/24","1:18:59 PM","0:00:43"
"Screen on (locked)","3/26/24","1:18:49 PM","0:00:10"
"WhatsApp","3/26/24","1:15:32 PM","0:03:14"
"Screen on (unlocked)","3/26/24","1:15:32 PM","0:00:00"
"Screen on (locked)","3/26/24","1:15:27 PM","0:00:05"
"Screen off (locked)","3/26/24","1:15:12 PM","0:00:15"
"Screen on (locked)","3/26/24","1:15:01 PM","0:00:11"
"WhatsApp","3/26/24","1:14:41 PM","0:00:20"
"Calendar","3/26/24","1:14:39 PM","0:00:01"
"Chrome","3/26/24","1:14:26 PM","0:00:13"
"Calendar","3/26/24","1:14:25 PM","0:00:01"
"WhatsApp","3/26/24","1:14:11 PM","0:00:14"
"Calendar","3/26/24","1:14:00 PM","0:00:09"
"WhatsApp","3/26/24","1:13:56 PM","0:00:01"
"Chrome","3/26/24","1:13:02 PM","0:00:54"
"WhatsApp","3/26/24","1:12:00 PM","0:01:00"
"Screen on (unlocked)","3/26/24","1:11:57 PM","0:00:00"
"Screen on (locked)","3/26/24","1:11:51 PM","0:00:05"
"Screen off (locked)","3/26/24","1:10:09 PM","0:01:42"
"Screen on (locked)","3/26/24","1:09:59 PM","0:00:10"
"Screen off (locked)","3/26/24","1:03:39 PM","0:06:20"
"Screen on (locked)","3/26/24","1:03:29 PM","0:00:10"
"Screen off (locked)","3/26/24","1:00:33 PM","0:02:55"
"Screen on (locked)","3/26/24","1:00:23 PM","0:00:10"
"Screen off (locked)","3/26/24","12:53:05 PM","0:07:18"
"Screen on (locked)","3/26/24","12:52:54 PM","0:00:12"
"Screen off (locked)","3/26/24","12:44:14 PM","0:08:40"
"Screen on (locked)","3/26/24","12:44:03 PM","0:00:10"
"Screen off (locked)","3/26/24","12:42:45 PM","0:01:18"
"Screen on (locked)","3/26/24","12:42:35 PM","0:00:10"
"Screen off (locked)","3/26/24","12:41:46 PM","0:00:49"
"Screen on (locked)","3/26/24","12:41:35 PM","0:00:11"
"Screen off (locked)","3/26/24","12:31:20 PM","0:10:15"
"Screen on (locked)","3/26/24","12:31:09 PM","0:00:10"
"Screen off (locked)","3/26/24","12:29:29 PM","0:01:40"
"Screen on (locked)","3/26/24","12:29:18 PM","0:00:10"
"Screen off (locked)","3/26/24","12:29:17 PM","0:00:02"
"WhatsApp","3/26/24","12:27:28 PM","0:01:47"
"Screen on (unlocked)","3/26/24","12:27:26 PM","0:00:00"
"Screen on (locked)","3/26/24","12:27:17 PM","0:00:09"
"Screen off (locked)","3/26/24","12:25:42 PM","0:01:35"
"Screen on (locked)","3/26/24","12:25:29 PM","0:00:12"
"Screen off (locked)","3/26/24","12:20:41 PM","0:04:48"
"Screen on (locked)","3/26/24","12:20:28 PM","0:00:13"
"Screen off (locked)","3/26/24","12:17:34 PM","0:02:55"
